start	end	text
3381308	3385274	e chiaramente questa slide non c'è niente di nuovo, l'ho già detta ma la potete leggere con calma.
3390462	3407890	Ad esempio un ER model incompleto, questo è sempre vero, c'è ad esempio nel database di S3 non c'è scritto che un professore può essere anche un ossedente,
3409608	3411851	e voi mi direte, si ma ci sono studenti che sono professori?
3412572	3416557	No, io puoi essere studente in un'altra parte, non sono studente del corso d'orizzonte.
3418700	3423045	Questa informazione non c'è scritta, è implicita, indettamente, è incompleta.
3424187	3428853	Infatti i dettabili sono incompleti, infatti gli armoni sono incompleti, ed è esattamente il motivo per cui non c'è paralogica.
3433779	3435902	Una tabella che ti mette
3436253	3444760	ci sono casi ovvi, tutti i casi ovvi quindi non è chi è e così via.
3446602	3460373	Rimane sempre il fatto, scritto qua, che il concetto è che c'è un rapporto meno e meno, c'è un rapporto meno e più meno, con la teoria di Montaigne.
3460393	3464097	Questo deve sapere cos'è la teoria meno.
3464117	3465838	Che dobbiamo eliminare?
3470257	3494492	noi diciamo, chiamiamo il modello canonico il modello che prende piano massimale ovviamente la domanda è abbiamo detto che c'è un rapporto mini a mini con i modelli e fra teoria massimale e modello canonico
3502370	3516187	Nel momento in cui ci siamo dati la possibilità di avere due nomi con lo stesso oggetto del modello, mi sono creato questo casino.
3516207	3530284	Ed è il motivo per cui voi avete, avete tutti, molti di voi, Marco e Tomasio sono una decina, in un'università, ma ognuno di voi ha il nome di matricola.
3532846	3559410	ossia le applicazioni, noi uccidiamo questa proprietà semplicemente uccidendo i sinali che come vedremo ci dà una capacità di fare ovviamente la domanda vera è qual è i ragionamenti più che puoi fare e lo facciamo alla prossima lezione cioè quali sono le conseguenze che tu puoi far rendere assumendo che non ci sono dei sinali abbiamo già visto, avete sentito, gli esercizi che hanno ancora un modo assaggio negation by failure
3566866	3569911	Qual è il punto fondamentale, che è il punto che è scritto qua?
3570773	3575321	Ricordate che all'inizio del corso avevo detto il modello inteso, qual è il modello inteso?
3575361	3579889	Quello che ho in testa, è quello che io non riesco a comunicare.
3579909	3592350	Io vi dico che se io dico che la teoria massimale vuol dire essenzialmente che l'ho costruita in modo da non dimenticare niente, il modello canonico è la rappresentazione
3594170	3620245	La teoria che ho fatto è completa e corretta rispetto alla formalizzazione dell'intended model come canonica mossa.
3628055	3655311	creiamo una rappresentazione canonica in cui la teoria T è massimale iniziale è esattamente come prima
3655628	3663516	M'ho richiesto che M è un modello canonico per TdA.
3664760	3668052	M è un modello canonico per TdA.
3684383	3706948	un punto vado a dire è che io in realtà questo f qua non è che mi arriva da qua ma mi arriva da là su mi arriva dal canonico world model è nel world model che definisco la funzione di interpretazione è lì che decido come costruire il modello quindi devo eliminare la d da là su in cima
3717695	3719919	e che cos'è che faccio la cosa ovvia?
3723927	3738657	un dominio insieme di quelle delle sezioni che sono iniquite alla continuità delle relazioni quindi un dominio L è diventato una scotte
3743986	3773537	non c'è più il dominio il modello del mondo è diventato una copia, non c'è più il dominio chiaramente questo vuol dire che quando faccio il mio sistema, la mia specifica mi specifico bene alle enti in modo che sia fatto così però vi anticipo adesso, lo vediamo fra le lezioni
3775002	3778828	e l'ho già detto prima, ma è per il mondo reale, questa qua è impossibile da fare.
3779709	3789564	E' impossibile da fare sul mondo dei naturali che sono infiniti, si dice che se ne frega, ma banalmente è impossibile da fare, ad esempio anche nell'evo, è impossibile da fare perché?
3789624	3790906	Perché sarebbe troppo grosso.
3793991	3799980	Perché ciò che è vero nel mondo è troppo grande, anche facendo un sacco di ipotesi, ma lo vedremo fra due volte,
3800264	3825867	però questa cosa qui per noi non arriva mai e questo è il motivo per cui la gente ha inventato la logica e questo è il motivo per cui la gente ha fatto il ragionamento perché anche se tu non sai tutto esplicitamente hai dei modi per calcolarlo però questo viene dopo adesso noi in qualche maniera passo passo e ricorda dove siamo partiti nella prima lezione abbiamo un oggetto che ci dice se costruiamo questo oggetto noi in qualche maniera il modello lo siamo già dimenticato
3830504	3855817	e una volta questo dimenticato quella cosa lì, la rappresentazione canonica di un modello ha da mettere insieme questo insieme di fatti del modello, stagioni per cui c'è un A nella teoria medifemmica, che è la teoria che nasce dal modello.
3855837	3860022	Quindi, noi stiamo dicendo che quando noi
3862567	3889722	se abbiamo una rappresentazione canonica e lo possiamo fare solamente rispetto a un modello del mondo canonico noi il modello è totalmente sparito qui c'è la M e è sparito quindi una teoria del mondo è un programma è quello che voi avevate detto, una struttura d'arte quindi sotto la limitazione che sei in grado di iscriverla
3891001	3910333	in qualche maniera, nella misura in cui tu hai fatto la tua procedura di costruzione che segua questa roba qui, che segua, che tu sai esattamente passo passo cosa hai perso, perché comunque hai perso sicuramente questa struttura che fai sempre, tu di fatto non puoi dimenticare del momento.
3910373	3916182	Questa slide qui
3921865	3927854	Questa slide qui ci dice che è quello che, perché sto dicendo questo?
3928495	3937268	Perché adesso, perché di fatto il processo che vi ho detto prima è esattamente il processo che vi è insegnato a fare.
3938730	3942736	Quando avete fatto software engineering, fate calentamento di formaggio e così via.
3943637	3948885	Prima di tutto ti scegli, è il motivo anche per cui ho detto che
3949338	3978096	vi ricordate nella prima slide che lo farete aereo e flutuazione io ho detto che sono tre tipi di modelli del mondo uniforma uniforma uniforma
3979257	3993393	A parte questo, e abbiamo solitamente gli RNM che lavorano su questa roba e fanno leggeramente sui modelli informali, questo è quello che voi avete sempre fatto.
3993413	4004286	Questo è quello che io vi sto dicendo, però questi due sono ambientalmente vicini,
4005025	4027303	chiaramente più vicini vuol dire più costosi di imparli ma è esattamente quello che implicitamente vuoi fare cosa che voi fate usate modelli semiformali semplicemente scegliendo prima la forma di linguaggio poi scegliete informalmente
4028347	4040405	il dominio, nel caso di S3 ti dicono di avere tutti i tuoi studenti dentro, devi in qualche maniera fare una procedura e tu li metti dentro e dopo di che tu fai un mapping, dov'è il mapping?
4040425	4041347	Dov'è questo mapping?
4041387	4044071	Dov'è nel database il mapping?
4044091	4045333	In S3 dov'è il mapping?
4045353	4045874	Dov'è F?
4045934	4047696	Cosa è F?
4047716	4050621	Domanda che faccio a voi, gli informatici.
4050641	4053725	La funzione di interpretazione in S3 che facciamo?
4053745	4056750	Com'è che la gente la fa?
4057118	4077439	è una funzione che prende il nome e dà fuori un oggetto del mondo
4086532	4092838	il vostro numero di codice di notte torcidica.
4092898	4095681	La vostra... come si chiama?
4096342	4097543	Matricola.
4097863	4108314	La matricola chiaramente, però questa matricola qua secondo me è abbastanza scema, anche secondo le funzioni di geometrazione è un puntatore.
4108334	4111797	Però, nella vostra vita,
4111962	4114045	e anche nel passaporto.
4114065	4116187	Però un contatore è fatto bene, no?
4116207	4119732	E poi c'è il tuo tipo nella patente, ma anche i gruppi di ricercatori.
4119932	4129544	Ma il più interessante, dove c'è una funzione intelligente, è quella del Consiglio Associativo per l'Italiano, il codice fiscale.
4129564	4141800	Infatti il codice fiscale la gente lo può verificare, infatti nel codice fiscale c'è l'ultima parte dei bit che è lasciata arbitraria per evitare il caso da persone o se non è, giornate non sopposte,
4142101	4151503	così via dicono che c'è questo arbitrario qua fino ad essere funzionato quindi alla fine la funzione di derivazione
4163228	4163909	E' finita?
4163929	4165572	No, è ancora complicata.
4165592	4173406	Ad esempio, un straniero non riesce a pagarlo perché nel pagamento italiano deve mettere il codice fiscale.
4176271	4177072	Uno cambia nome.
4177132	4181860	Io ho cambiato nome e ho avuto due anni per avere il codice fiscale corretto.
4182822	4185827	E poi ovviamente tutti i sistemi informativi avevano un orecchio.
4186010	4190782	e quindi ovviamente non dobbiamo stare con un casino per provare a farlo passare a quant'altro.
4191404	4192166	Perché?
4192186	4202432	Perché il mondo è morto ed è l'ultimo per cui, penso nell'opinione che gliel'avrebbe fatto l'Irano, per chi li vuole fare.
4206648	4234056	Tutto questo per dire che non è che io sto... La logica, non è che è una cosa scratta dove andiamo a dimostrare che... Certo, è importantissimo sapere che... Tutto quello che spero che voi farete e vedrete anche più avanti, in realtà questi concetti formali altri non fanno,
4234289	4255151	che rendere espliciti varie scelte che voi comunque dovete fare, state facendo e che comunque adesso con questo corso penso che cominciate ad imparare le conseguenze, perché sono state fatte così e anche le conseguenze a volte non si ovviano bene.
4255171	4262338	A questo punto queste qua sono tutte chiacchiere che vi servono solamente, che vi lascio da leggere
4264462	4266724	mi stiamo un po' indietro di corso.
4267385	4271248	Perché ho messo questa slide qua che è tutta molto peccherosa e così via?
4271609	4280237	Perché in effetti volevo collegarla alle prime lezioni, quando le prime lezioni facevo vedere la roba dello scenario delle foto, poi dicevo, ah sì, una cosa strana.
4280257	4284641	No, no, non è una cosa strana, vedete la doppia faccia, non è una cosa strana, è esattamente quello che succede normalmente.
4286083	4290807	La soggettività della rappresentazione, l'inconsistenza della rappresentazione, è sempre così.
4291715	4292737	Perché?
4292757	4316473	Perché fortunatamente abbiamo questa libertà di scelta che ci permette, che è esattamente quello che ci dà resilienza, che è esattamente quello che ci permette di fare il sistema il più veloce possibile, ma esattamente quella che poi, quando vai nel web o in qualunque altra applicazione, ti crea, o anche addirittura quando due persone si parlano da culture diverse, si parlano
4317803	4345718	impedisce il fatto che l'altra scelta impedisce la comunicazione, può essere comunicazione di dati, comunicazione di persone, ma comunque che più delle presentazioni che noi facciamo che sono ottimizzate sul nostro problema, sul nostro parco, se lo vuoi chiamare, lo vogliamo chiamare poi di fatto a esattamente il blocco principale che abbiamo quando vogliamo integrare la presentazione di test.
4346727	4359353	Vorrei andare avanti e introdurre la prossima lezione
4384190	4399032	Notate bene dove siamo arrivati, ho dato il world model canonico, quindi ho spiegato la logica, ho fatto un modello e ho puntato fuori, guardavo dalla finestra e avevo detto che c'erano tutti i tipi di world model.
4399052	4399733	Quali sono?
4399853	4409387	Siamo ovviamente sempre quattro, però questa è l'ultima lezione che sarà domani per poi finalmente andare qua.
4415729	4417311	Quanti sono i numeri del mondo?
4417331	4417371	7.
4419113	4421355	Il più migliori della settimana, il più migliori della creazione.
4424139	4433930	In questi numeri c'è un bellissimo Paypal, più in alto del 54, l'incubo del numero 7, c'era questo nero scienziato, e in tutti i Paypal c'è sempre il numero 7, più o meno 2, ovunque.
4433950	4442379	Quindi il numero 7 è bellissimo, lo trovate anche sui sociali.
4442399	4445483	Allora, quello che... Prendo un po' di tempo su questo e mi domandino anche veloce.
4445767	4468016	Allora, se voi ricordate la prima lezione dici, sì ma, siam fatti, ricordate che noi vogliamo lavorare in modo canonico, quindi non vogliamo più avere i modelli, certo vogliamo avere i modelli per essere certi che rappresentiamo bene, ma poi nel calcolo non esistono i modelli.
4468036	4473023	E ricordo anche che rappresentare l'insieme non è una rappresentazione analogica, è una rappresentazione linguistica
4475095	4504309	la nostra sorpresa potrebbe essere che se li guardi dici ok tant'è vero che poi li facciamo
4505639	4509083	Cos'è un Entity Graph?
4509103	4513788	Notate bene che l'ho diviso in 7 di base e composti.
4514408	4516170	Di base sono quelli che noi usiamo normalmente.
4516510	4523278	Allora, di base, Entity Graph.
4525580	4526861	Secondo lui è 7.
4526881	4531346	Faremo N, però di fatto è esattamente l'alcabella di prima.
4532087	4532187	Nome,
4535390	4559878	Allora, rappresentazione del mondo numero uno, i database razionali che noi faremo diventare knowledge graph, in particolare i graph.
4566052	4582103	che corrisponde esattamente alla teoria dei modelli se questo è il dominio vuol dire prendere vari punti
4596106	4611429	questo è di più importanti perchè sono quelli esattamente che ci permettono di tenere tra tracce di tutto.
4614394	4621705	L'odio ti dice che è uno dei tre modelli.
4621725	4624830	Il secondo è quello
4625671	4628635	che siamo in Italia.
4628655	4642714	E voi di questo ne avete visti due, più o meno.
4649383	4654530	Qual è il dominio che voi andate a prendere?
4654949	4665766	parlate solamente di insiemi e poi relazioni inferiori insiemi che si raffigurano e perchè questo è importante?
4666827	4683353	questo è importante perchè a questo livello è esattamente il motivo per cui la gente ha fatto lo schema esattamente la gente per cui ha fatto il model perchè tu quando ragioni a questo livello puoi nella misura in cui lo fai vedere ti puoi dimenticare dell'identità quindi puoi fare S3 e disegnare S3 sapendo che poi lo applicerai 100 volte
4683805	4691392	nella misura in cui un passaggio da qui a qui mantiene tutte quelle ipotesi di canonicità che vi ho detto prima.
4692914	4712732	Ovviamente vedremo che in realtà, e poi chiaramente per fargli armoni, vedremo che gli informatici, se ne sono dimenticati qualcuno, ce ne sono di altri, ce ne sono più due, che servono per garantirsi la correttezza, ossia gli e-arm model insieme non bastano,
4713134	4742888	ma lo vediamo la prossima volta, lo prendiamo quando vogliamo questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi si chiamano Entity Graph, questi
4743307	4770850	questo definisce il significato delle parole questo definisce e quindi definisce il significato delle parole e notate bene che quando l'ho fatto qua questi concetti qua sono tutti disgiunti
4772230	4777574	Cioè, tutti voi, quando vi dico di una macchina, voi pensate o non pensate a un taxi, non c'è vero se ci pensate.
4777595	4778936	Al massimo non è inventato il taxi.
4780197	4780497	Ok?
4780917	4782399	Probabilmente il taxi sta qua.
4783780	4787923	In realtà non può stare, anche se ci sta in qualche modo.
4787943	4789444	Perché qui in teoria non esiste.
4792387	4794489	Qui invece, a questo punto c'è le farole.
4794509	4802035	Magari qua c'è scritto veico, qua c'è scritto color, e poi c'è scritto yellow.
4802555	4831650	però a questo punto per un unico veicolo che magari non è di queste robe qui, tu hai tante modi per descriversi il veicolo, se è una macchina si scrive per il numero di spessore delle ruote se è un bus, il numero dei passeggeri quindi qui noi definiamo gli elementi di linguaggio qui descriviamo quello di cui parliamo
4832339	4839929	E notare bene che qui non c'è fausto, ci sono le parole, ci sono i verbi, ci sono i nomi.
4839949	4845216	Dato questi nomi io vi dico che l'albero ha tanto frutto.
4847719	4858813	Qui dico che l'albero che ho chiamato Alfredo, che sta sotto casa mia, oggi ha un chilo di frutta, ha un chilo di pesce, che ne so.
4859054	4860996	Qui intanto è vero che voi quando fate
4861313	4869646	nello schermo del database e voi avrete i datatagli che riprenderete che ti permettono di dare lo scopo di una riabilità.
4873052	4881686	Quindi quello che sta dicendo è che quando voi parlate della conoscenza, qual è l'obiettivo della conoscenza?
4881706	4885211	State sempre lavorando.
4885231	4888857	Quando state lavorando qui, state sempre usando il linguaggio
4889630	4890771	questa qua.
4890831	4895696	Non a caso, quando fate analisi e matematica, prima di dare qualunque teoria, fate le definizioni.
4895776	4896797	Ma quali sono le definizioni?
4897098	4898119	Sono esattamente queste.
4898479	4904465	Ti dicono esattamente che un numero reale è fatto in una certa maniera, che un numero intero è fatto in una certa maniera.
4904626	4907168	Ti stanno dicendo, oh, parlo di quello.
4908770	4915957	E poi a questo punto ti dicono quello che volete, che i numeri pari su tanti altri numeri di schede e così via.
4915977	4916498	E poi dicono, ah, ok, vado
4916866	4930687	vado a fare S3 e in S3 c'è a questo momento 17.000 studenti.
4930867	4943987	Qui c'è la conoscenza, qui c'è il linguaggio di parlare, qua ci sono le singole istanze e se chiaramente tutto è un bel teorema fatto bene si applicheranno tutte le istanze che soddisfano le ipoteti, ovvero sia
4944980	4953688	Sotto l'ipotesi, chiaramente, che il linguaggio che usi qui è canonico, che la conoscenza di qua è canonica, e a questo punto di riguardo.
4953708	4964058	Perché queste, sono quelle che si mappano sulle singole estrazioni, che hanno il dominio inteso.
4964078	4964658	Abbiamo finito?
4964678	4974868	No, non abbiamo finito, perché poi, in realtà, quando dici questo, tu stai assumendo uno di questo, e questo assume uno di questo.
4975169	4984761	quando vuoi fare un diario moda non è che vi dico dimmi esattamente che parola sto usando nel vocabolario e allora cos'è che succede?
4984822	5004467	c'hai i nuovi tipi di composizione dei modelli che sono composti perchè quindi dico guarda che se tu vuoi fare sta roba qui ma non vuoi avere casino sul fatto che ci stiamo sbagliando sui sinonimi o sui polissemia e mi devi dire anche
5004700	5008664	quando vogliono dire parole.
5008684	5020916	Oppure, se tu vuoi parlare delle persone, te frega niente del livello della conoscenza, questo è il livello del linguaggio, questo è il livello della conoscenza, questo è il livello del mondo, ok, non ne frega niente di parlare del mondo, però mi devi dire i concetti, e così via.
5022217	5032947	È chiaro che se tu vuoi avere una rappresentazione logica, completa, tale per cui non c'è limità, devi giocare a questo livello.
5032967	5034589	Quando si fa nel modo reale, mai,
5034974	5036636	giustamente, perché?
5036656	5040402	No, non è vero mai, non si fanno il 99.99%, perché?
5041023	5050216	Perché questo vuol dire fare encoding informazioni, vuol dire costruire quelle funzioni di interpretazione, vuol dire fare le funzioni di ragionamento, costano, ok?
5052560	5059530	E parlando del mio favorito, che sono degli LRM, se vogliamo fare gli LRM incorretti dobbiamo fare a questo livello, altrimenti faranno sempre le cazzate
5067627	5095609	quindi questa è la lezione della prossima volta, daremo prima i tre modelli canonici e base e poi quelli composti, vedremo la pratica in cosa consistono e poi con questo vedremo di fatto che nella pratica del mondo reale
5096686	5122575	La gente non è che fa questa roba qua perché è scema o non è attenta, perché c'è un problema di costo e vedremo che a questo livello il costo è talmente alto che la gente si è inventata la logica e quindi vede dove la logica diventa in questo momento un meccanismo che è il ragionamento, è quello che noi umani facciamo, è un meccanismo per non dire tutto ma sapere delle regole tale per cui anche se non ti dico tutto noi umani siamo resilienti e riusciamo a capire quello che non hai detto.
5124513	5140309	che è il problema che nel titolino 157 che ha inventato l'AI si è posto, pensavo di non usarlo in tre anni, siamo nel 2025 ancora in risolto dell'intelligenza artificiale ma che nell'informatica riusciamo a risolvere abbastanza bene.
5140329	5153659	Bene, ci fermiamo qui e ci vediamo domani.
